method,n_train,combo,pos_mean,pos_max,rot_mean,rot_max,pass
KFold_Sweep,5,"(7, 10, 12, 18, 26)",0.39386820670562034,0.895293457481357,0.4941349500605916,0.9560696371440253,True
KFold_Sweep,5,"(4, 8, 11, 21, 25)",0.6269445501489571,1.4956900745215265,0.5051026395127932,0.9253497666844592,True
KFold_Sweep,5,"(1, 3, 6, 13, 29)",0.48403937772891825,1.3822553438679155,0.5130225004039102,0.7797255767474409,True
KFold_Sweep,5,"(6, 8, 9, 24, 25)",0.3749359792909413,0.801544885329916,0.5929747271857276,1.1876708309343476,True
KFold_Sweep,5,"(3, 5, 6, 7, 16)",0.6732385099054006,1.7098918788954156,0.6330775265129632,1.0916030909020134,True
KFold_Sweep,5,"(2, 4, 9, 22, 26)",0.48144423012699367,1.3306832554032382,0.5870383990093887,1.0972261273389992,True
KFold_Sweep,5,"(9, 10, 15, 18, 29)",0.37604422742672994,1.0945212174896934,0.5292365035521114,0.9859662811547398,True
KFold_Sweep,5,"(0, 4, 7, 13, 28)",0.7008019095916834,1.5626508032817714,0.5174619723164929,0.8687016562929152,True
KFold_Sweep,5,"(4, 10, 13, 21, 27)",0.3699487721994462,0.9641122404987443,0.5454228323440771,1.0437204175364492,True
KFold_Sweep,5,"(5, 14, 22, 26, 29)",0.37702180231376564,0.7889897541982835,0.5380847159260786,0.9986020891928459,True
KFold_Sweep,5,"(3, 6, 10, 18, 21)",0.35608118284903845,0.8325057034709943,0.5321559150798044,0.8548278234300369,True
KFold_Sweep,5,"(0, 7, 9, 17, 26)",0.4247511437680647,1.1239126378080628,0.48430979137272273,0.9020795654509011,True
KFold_Sweep,5,"(1, 4, 10, 20, 28)",0.38378422231546055,1.2012412934282921,0.522398863365284,0.8248891592585033,True
KFold_Sweep,5,"(0, 4, 15, 23, 28)",0.5988325407235165,2.0348314693552063,0.48259203020731684,0.9501843796575283,True
KFold_Sweep,5,"(3, 7, 19, 23, 29)",1.6299169683121022,4.360916450269051,0.49584943634549755,0.9049160697927636,False
KFold_Sweep,5,"(2, 14, 16, 17, 26)",0.3434763531333565,0.8234763373997991,0.4357789772687247,1.1088058055905212,True
KFold_Sweep,5,"(1, 2, 5, 24, 26)",0.9834132256651487,2.139458297421483,0.4595135063573318,0.9298804427016015,True
KFold_Sweep,5,"(1, 5, 12, 21, 28)",0.39074267241935984,1.2464427097471755,0.4939299292398821,0.8825693246544155,True
KFold_Sweep,5,"(5, 7, 12, 20, 27)",0.4286503969777342,0.8835475060574584,0.5598900917994672,1.0978244662647538,True
KFold_Sweep,5,"(5, 9, 13, 21, 27)",0.33613583494587174,0.9061186458360865,0.5700455778507094,1.1369624310381214,True
KFold_Sweep,5,"(0, 11, 12, 28, 29)",0.7107721300884543,1.7703484713606572,0.4711958399581863,1.0510517128358372,True
KFold_Sweep,5,"(1, 11, 17, 20, 21)",0.4549147741562111,1.153745529896056,0.5339622243037866,1.2476854378613758,True
